idx,nbest_size,top1_entity_recall,oracle_entity_recall,top1_hotword_only_cer,oracle_hotword_only_cer,top1_cer,oracle_cer,oracle_rank,oracle_beats_top1,top1_hit_rate,oracle_hit_rate
585,13.0,0.0,0.0,1.0,1.0,3.5,3.0555555555555554,5.0,0.0,,
586,16.0,0.0,0.0,1.0,1.0,4.5,3.1666666666666665,14.0,0.0,,
587,16.0,0.0,0.0,1.0,1.0,3.6923076923076925,3.0,16.0,0.0,,
588,16.0,0.0,0.0,1.0,1.0,4.95,4.55,16.0,0.0,,
589,6.0,0.0,0.0,1.0,1.0,3.3846153846153846,3.3846153846153846,1.0,0.0,,
590,10.0,0.0,0.0,1.0,1.0,3.4285714285714284,3.380952380952381,4.0,0.0,,
591,12.0,0.0,0.0,1.0,1.0,3.1052631578947367,3.0526315789473686,6.0,0.0,,
592,15.0,0.0,0.0,1.0,1.0,4.6,4.4,12.0,0.0,,
593,5.0,0.0,0.0,1.0,1.0,3.6666666666666665,3.2222222222222223,4.0,0.0,,
594,6.0,0.0,0.0,1.0,1.0,2.7333333333333334,2.6666666666666665,2.0,0.0,,
595,14.0,0.0,0.0,1.0,1.0,4.136363636363637,3.4545454545454546,11.0,0.0,,
596,13.0,0.0,0.0,1.0,1.0,3.5,2.5714285714285716,11.0,0.0,,
597,8.0,0.0,0.0,1.0,1.0,4.0,3.1666666666666665,7.0,0.0,,
598,7.0,0.0,0.0,1.0,1.0,3.625,2.8125,6.0,0.0,,
599,7.0,0.0,0.0,1.0,1.0,2.375,1.9375,4.0,0.0,,
601,12.0,0.0,0.0,1.0,1.0,3.2916666666666665,2.9583333333333335,4.0,0.0,,
602,15.0,0.0,0.0,1.0,1.0,3.466666666666667,2.8666666666666667,15.0,0.0,,
603,5.0,0.0,1.0,0.25,0.0,0.1111111111111111,0.05555555555555555,2.0,1.0,,
604,13.0,0.0,0.0,1.0,1.0,4.25,3.75,4.0,0.0,,
605,12.0,0.0,0.0,1.0,1.0,4.0,3.2666666666666666,8.0,0.0,,
606,13.0,0.0,0.0,1.0,1.0,2.9047619047619047,2.5714285714285716,13.0,0.0,,
607,10.0,0.0,0.0,1.0,1.0,4.75,4.75,1.0,0.0,,
608,13.0,0.0,0.0,1.0,1.0,4.470588235294118,4.117647058823529,13.0,0.0,,
609,3.0,0.0,1.0,0.3333333333333333,0.0,0.14285714285714285,0.0,2.0,1.0,,
610,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.15384615384615385,1.0,0.0,,
611,9.0,0.0,0.0,1.0,1.0,3.727272727272727,3.3181818181818183,7.0,0.0,,
612,14.0,0.0,0.0,1.0,1.0,5.222222222222222,4.333333333333333,14.0,0.0,,
613,14.0,0.0,0.0,1.0,1.0,21.7,20.6,5.0,0.0,,
614,11.0,0.0,0.0,1.0,1.0,5.444444444444445,4.444444444444445,11.0,0.0,,
615,8.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.2222222222222222,2.0,0.0,,
